Date,VNIndex,Open,High,Low,Volume,VN_Return,VN_Return_5d,VN_Return_20d,RSI,MACD_DIFF,BB_WIDTH,BB_PCT,ATR14_PCT,STOCH_K,STOCH_D,OBV_Trend,Price_vs_MA20,Price_vs_MA50,Volume_Shock,Volume_Shock_5,VN_Return_lag_1,VN_Return_lag_2,VN_Return_lag_3,VN_Return_lag_5,VN_Return_lag_7,HL_Range,Foreign_Net_Ratio,Foreign_Net_MA5,Sector_Momentum,Sector_Divergence,SP500_Return_lag1,NASDAQ_Return_lag1,Gold_Return_lag1,Oil_Return_lag1,DXY_Return_lag1,HSI_Return,Nikkei_Return,VIX_Return,VIX_Change,VN_VIX_Signal,VN_HV5,VN_HV10,FX_Stress,FX_Stress_20d,Asia_Sentiment,Is_Earnings_Season,Is_Earnings_Peak,Is_Deriv_Expiry,Is_Pre_Expiry,Is_Quarter_End,Is_Quarter_End_Week,Is_Near_Tet,Is_Tet_Zone,Is_Monday,Is_Friday,Is_Month_Start,Is_Month_End,Month_Sin,Month_Cos,DOW_Sin,DOW_Cos,Next_Return,Target
2014-04-07,600.57,595.72,602.55,595.35,108560420,0.012697288547147023,0.015213753232922622,0.028919460672617303,59.89289065984092,-1.629437332539874,4.66796694091888,0.699799388872314,1.3302967737618274,74.64346833998867,56.90245293782092,0.02328532111306798,0.9326569420717572,3.7279325330604176,0.6701747177189297,0.890544600533967,0.006107491856677472,0.013358089638454862,-0.0037338357454826943,-0.004576890070504103,0.0035370540421046925,1.198861081972115,0.0,0.0,0.015110878467857249,0.016851926795901796,-0.0125372880054578,-0.02595965014889,0.0146371273750083,0.0084754059862561,-0.0006213874860107,-0.0059053404980633,-0.0169227178725859,15.56999969482422,0.11532948798551401,1.2518763083962985,0.17993298963263857,0.18672309871393095,0.03013469460408801,0.5023209673349425,-0.0114140291853246,1,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.004462427360673926,1
2014-04-08,603.25,600.71,603.25,598.52,109210640,0.004462427360673926,0.03322771259741364,0.025063721325403465,61.52463408488387,-0.865734786279627,4.696699635541781,0.7677534644486063,1.2857938943148224,82.28750713063313,70.03232553717433,0.05816519953996188,1.2575575988908183,3.976531380832472,0.684655909369166,0.9900117187111898,0.012697288547147023,0.006107491856677472,0.013358089638454862,-0.01305001943979589,0.007032229640424159,0.7840861997513499,0.0,0.0,-0.0027935855499972,0.008454764236493138,-0.0107501123941728,-0.011623817617862,-0.0039901407049617,-0.0069210693342541,-0.0024869056552579,0.0098234274097783,-0.0136384480827356,14.890000343322754,-0.0436736907405022,1.2368180640352255,0.11068024317353335,0.18239708507064178,-0.082050449396292,0.5175175361629745,-0.00190751033647865,1,1,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,-0.003182760049730504,0
2014-04-10,601.33,605.4,608.89,600.43,110558340,-0.003182760049730504,0.033799233242216564,0.019168841734178654,59.65219350163082,-0.5142415125646007,4.672370432092461,0.679686326109853,1.298255197133309,76.81118083285801,77.91405210115994,0.001858813253017322,0.8395610771670007,3.475594709775164,0.7059730807388089,1.0634477702139582,0.004462427360673926,0.012697288547147023,0.006107491856677472,-0.0037338357454826943,-0.004576890070504103,1.4068814128681484,0.0,0.0,-0.00033710764230040005,0.012992017083488655,0.0037505537703756,0.0081476155095288,0.0082434138458205,0.0211070795067358,-0.0058589031856287,0.0150500572731711,3.0048727426068567e-05,15.890000343322754,0.06715916567781943,0.8910016803590494,0.10746810580982145,0.13206012249121796,-0.142180429086062,0.5002226531397844,0.007540053000298585,1,1,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,-0.0012638650990304257,0
2014-04-11,600.57,597.87,602.01,594.96,104068010,-0.0012638650990304257,0.018882328990228014,0.008988273243506706,58.888209259485876,-0.36433833282737194,4.7071494222013595,0.6416900185277915,1.2908971441414276,74.64346833998867,77.91405210115994,-0.04590890917808238,0.6669560888447935,3.2004033368078835,0.670149946068222,0.9915942226235723,-0.003182760049730504,0.004462427360673926,0.012697288547147023,0.013358089638454862,-0.01305001943979589,1.1738848094310328,0.0,0.0,-0.01197704690793035,0.007872629143582955,-0.0208847955509128,-0.0310212476281205,0.0111834359141611,-0.0019304725018132,-0.0012582548979837,-0.0079061811073101,-0.0237809409790387,17.030000686645508,0.07174325479494414,0.9141222757291259,0.10018572257167738,0.13296142919377205,-0.186872416473876,0.3283705330346323,-0.0158435610431744,1,1,0,0,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,-0.007426278368882988,0
2014-04-14,596.11,602.67,602.7,596.05,96128090,-0.007426278368882988,0.005176716578982887,-0.0012063736742456976,54.478696153159724,-0.5839410462983086,4.707787608459801,0.4841549848249378,1.2873418942502501,61.922418710781514,71.12568929454274,-0.08484193383409197,-0.07459496609701535,2.2786778699488632,0.6320980812144404,0.9093987896515873,-0.0012638650990304257,-0.003182760049730504,0.004462427360673926,0.006107491856677472,-0.0037338357454826943,1.1155659190418028,0.0,0.0,0.00408978739781995,0.019469946687660288,-0.0094867736625443,-0.0134135791856198,-0.0010605442314632,0.0032881656950993,0.0008818304011872,0.0015284605086287,-0.0035737443014528,16.110000610351562,-0.05402231586610484,0.9249885148337433,0.12358211193325438,0.13674142427679015,-0.10395846928437599,0.29468759578072035,-0.00102264189641205,1,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.01680897820871985,0
2014-04-15,586.09,596.0,597.99,586.09,126833620,-0.01680897820871985,-0.02411042842632838,-0.023769071890199167,46.122759824451805,-1.377126249059474,4.912075928404098,0.16682254573303706,1.3608546097941705,33.893882284720355,56.81992311183018,-0.1321474468560746,-1.636592952991706,0.447316103379724,0.8435469400188869,1.159783481562776,-0.007426278368882988,-0.0012638650990304257,-0.003182760049730504,0.012697288547147023,0.013358089638454862,2.0304048866215045,0.0,0.0,-0.033330435220004354,0.014890725066904602,0.0082172862255087,0.0057403777379014,0.0064457422573243,0.0029882899014068,0.0035243098734643,-0.0159531313767044,0.0062292175711267,15.609999656677246,-0.031036681237183728,1.0210203153752113,0.1260038847778658,0.16073650481506718,-0.03666117095986399,0.34841687743463234,-0.0048619569027888495,1,1,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,-0.02013342660683526,0
2014-04-16,574.29,583.64,585.51,567.61,143009880,-0.02013342660683526,-0.048006630750103696,-0.04261065266316588,38.611915894713356,-2.5986984572730325,5.800049070811418,-0.0878937172719279,1.5194641106292057,16.18217054263555,37.33282384604581,-0.18864697780386389,-3.409812408598915,-1.622579064755858,0.9672502984293647,1.2315741251165997,-0.01680897820871985,-0.007426278368882988,-0.0012638650990304257,0.004462427360673926,0.006107491856677472,3.116892162496296,0.0,0.0,-0.014587189742610349,0.007655111720504216,0.0067573077914855,0.0028513186127179,-0.0204942376224911,-0.0028832584618818,0.0008779592609677,0.0010916905481153,0.0300690035878015,14.18000030517578,-0.0916079040968959,1.043635576162214,0.13238489579864196,0.17867991656977797,0.08552858255263002,0.5243112504203044,0.015580347067958399,1,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,0.010482508836998639,1
2014-04-17,580.31,580.39,583.51,575.83,86527800,0.010482508836998639,-0.034955847870553725,-0.041744414537888797,43.653207488910034,-2.8815847788842817,5.908627636893773,0.12946278718798263,1.509780434252162,30.765503875968847,26.947185567774923,-0.13976243416054648,-2.1893664161186757,-0.6722947402581702,0.6062001582017369,0.7773344252645771,-0.02013342660683526,-0.01680897820871985,-0.007426278368882988,-0.003182760049730504,0.012697288547147023,1.3234305802071222,0.0,0.0,0.0,0.0,0.0104884905586892,0.0129072891243293,0.0023845966045672,9.640613234185302e-05,0.000250584489996,0.0028300335351143,-1.0363253015621687e-05,13.359999656677246,-0.057827971146039325,1.0921588157928637,0.19562094880726008,0.18792206588943028,0.11319985346863401,0.5416867025914103,0.0014098351410493392,1,0,1,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,-0.02581378918164412,0
2014-04-18,565.33,580.89,580.89,565.33,106747120,-0.02581378918164412,-0.05867758962319136,-0.05819145037150564,35.77931075916163,-3.8948948292897345,7.106361318825033,-0.12379433819320726,1.635685464294095,0.0,15.649224806201468,-0.18034913503399852,-4.432907955838269,-3.2715841949399382,0.7684659927274448,0.9543834256560672,0.010482508836998639,-0.02013342660683526,-0.01680897820871985,-0.0012638650990304257,0.004462427360673926,2.752374719190551,0.0,0.0,-0.0270218797293754,0.014163634898822317,0.0013638529097057,0.002273498825789,-0.0074437505591337,0.0052043263724914,0.0001253086478165,0.0028300335351143,0.0068485556083357,13.359999656677246,0.0,1.1049431979319972,0.22540456829394956,0.2104882137279277,0.09806941840122001,0.49143732101241233,0.004839294571725,1,0,0,1,0,0,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,-0.012718235366953934,0
2014-04-21,558.14,564.21,568.44,558.14,93868870,-0.012718235366953934,-0.06369629766318297,-0.07247195679268803,32.7279463923998,-4.8068840806745765,8.485416108346259,-0.12451624044759857,1.6702321007379044,0.0,10.255167958656287,-0.2099047164361691,-5.299280166617898,-4.529176638983665,0.7091966551655852,0.8426482227269495,-0.02581378918164412,0.010482508836998639,-0.02013342660683526,-0.007426278368882988,-0.003182760049730504,1.8454151288207383,0.0,0.0,-0.0069204601144868,0.009787008551769295,0.0013638529097057,0.002273498825789,-0.0074437505591337,0.0052043263724914,0.0001253086478165,0.0028300335351143,-0.0002679509655787,13.25,-0.008233507447903965,1.0713036572465962,0.22183096632582616,0.20612601097803862,0.05764588269697801,0.3804837251008103,0.0012810412847678002,1,0,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.021016232486472886,1
2014-04-22,569.87,560.63,569.87,556.47,84120410,0.021016232486472886,-0.027674930471429326,-0.06201958686527853,41.494213987391056,-4.389173374012386,8.483903167335598,0.14651266512986488,1.6869641298110722,25.56276230446392,8.520920768154644,-0.15348169697551192,-2.998952319917758,-2.569303560382678,0.6618346026348324,0.8178558211605764,-0.012718235366953934,-0.02581378918164412,0.010482508836998639,-0.01680897820871985,-0.0012638650990304257,2.3514134802674254,0.0,0.0,0.0,0.0,0.003775123551313,0.0063556727917617,-0.0041750613206528,0.0006711379940178,0.0015031330882522,-0.0012987800906579,-0.0085175796499715,13.1899995803833,-0.00452833355597726,1.1137078317230762,0.32118126085563287,0.23006192894480834,0.03008212270354402,0.27431577025537024,-0.0049081798703147,1,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,-0.0008949409514450446,0
2014-04-23,569.36,569.83,573.39,567.04,63157600,-0.0008949409514450446,-0.00858451305089758,-0.0539835507186176,41.242572276326285,-3.931053970862967,8.602253039563179,0.17252346301475077,1.6475332243371839,24.589851201831355,16.717537835431763,-0.1702996363812705,-2.817036035666984,-2.707930698026507,0.5352391168864744,0.7269156382115263,0.021016232486472886,-0.012718235366953934,-0.02581378918164412,-0.02013342660683526,-0.007426278368882988,1.1152873401714245,0.0,0.0,0.042425854795622046,0.035188386397917375,0.0040921390251265,0.0096832886028963,-0.0057453605699242,-0.021462158035992,-0.000500228738704,-0.0097242610224961,0.0109460367446942,13.270000457763672,0.0060652676213388546,1.097265265655298,0.29356036563041144,0.22532494748194146,0.012555591340298017,0.15315805441287428,0.0006108878610990498,1,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,0.0019319938176198814,1
2014-04-24,570.46,568.38,571.57,566.94,48621460,0.0019319938176198814,-0.01697368647791686,-0.02992891881780757,42.0587600125254,-3.3599164498051133,8.904711525845732,0.22118097916474572,1.5848755785947237,26.688286913391874,25.613633473229054,-0.13871417584034296,-2.48280294845671,-2.5406470729733748,0.44975334794405064,0.6131092593464074,-0.0008949409514450446,0.021016232486472886,-0.012718235366953934,0.010482508836998639,-0.01680897820871985,0.8116257055709419,0.0,0.0,0.00578699254070265,0.008184043336413623,-0.0022133138632202,-0.008287895694659,0.0028111632473601,-0.0067560445566214,-0.0006257420781663,0.0023616617046724,-0.0097124074713098,13.31999969482422,0.003767839889658564,1.1932866433491085,0.2772376111994709,0.2283511317929526,-0.004976266097675985,0.15053659990035828,-0.0036753728833187,1,0,0,0,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,0.014830137082354478,1
2014-04-25,578.92,571.71,580.74,571.71,58226790,0.014830137082354478,0.02403905683406138,-0.019012437726641185,48.03712990134299,-2.270525399652491,8.918373416100113,0.39441880794896533,1.577001213262491,42.82716520412047,31.36843443978124,-0.09981051299402476,-0.9416124964281082,-1.124839028122705,0.5615196343974878,0.8366035179860132,0.0019319938176198814,-0.0008949409514450446,0.021016232486472886,-0.02581378918164412,-0.02013342660683526,1.5598010087749556,0.0,0.0,0.02210523242101955,0.031261519489215295,0.0017169605671216,0.0051780429210244,0.0049058161249546,0.0049290219633897,-0.0007512842240822,-0.0150367628409385,0.0016848002570724,14.0600004196167,0.05555561124224506,1.2512318066617247,0.21166005424888007,0.24937021823955918,-0.015002841947209987,0.16038831323061825,-0.00667598129193305,1,0,0,0,0,0,0,0,0,1,0,1,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,-0.010053202515027837,0
2014-04-28,573.1,579.05,580.7,573.1,53208230,-0.010053202515027837,0.02680331099724098,-0.03565599286543597,44.625839437855625,-1.8195520093351938,8.945617109146905,0.30332646288940807,1.573952196196747,31.724532621136987,33.74666157954978,-0.11217649242523108,-1.75936615849295,-2.1217932120925553,0.5292013306022082,0.8656403972102188,0.014830137082354478,0.0019319938176198814,-0.0008949409514450446,-0.012718235366953934,0.010482508836998639,1.3261210957948042,0.0,0.0,-0.0116448841625573,0.007914705591888718,-0.0080963909784891,-0.017544316014972,0.007903875375339,-0.0131450258504297,-0.0003760201446602,-0.0040947591529846,-0.0097738414281636,13.970000267028809,-0.006401148641668741,1.2572632964087114,0.1981522772820281,0.25085677818561,-0.06762946050751599,0.07520334715417624,-0.0069343002905741,1,0,0,0,0,0,0,0,1,0,0,1,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.008549991275519142,1
2014-04-29,578.0,570.64,578.21,570.64,45941890,0.008549991275519142,0.014266411637742005,-0.022938959041195583,47.97554740813435,-1.1040947271038788,8.892950133811109,0.4095872040022806,1.5426861155863358,41.072109881724515,38.541269235660664,-0.07797759979836091,-0.8040364862661551,-1.3112288698462329,0.47368980485679935,0.853443637159525,-0.010053202515027837,0.014830137082354478,0.0019319938176198814,0.021016232486472886,-0.02581378918164412,1.3096885813148875,0.0,0.0,0.0093200038890325,0.0017060490344076354,0.0032360358580392,-0.000284661796985,-0.0013838139658503,0.0023856646859816,-0.0011281978397631,0.0145198645764528,-0.0097738414281636,13.710000038146973,-0.018611325977958226,1.216685116458153,0.15004788976537684,0.2463403242302465,-0.02499505317317799,0.007670060286726232,0.0023730115741446003,1,0,0,0,0,0,0,0,0,0,0,1,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,-0.022750865051903046,0
2014-05-05,564.85,578.45,580.11,564.47,73606800,-0.022750865051903046,-0.00792117465224107,-0.03254260512117835,40.836186656726966,-1.409761894987339,9.295361081877285,0.18774485254409334,1.6636203634992508,18.126757516763988,30.307800006541836,-0.1068689199017548,-2.902524345277487,-3.5244943768025645,0.797392563539884,1.3162632150185205,0.008549991275519142,-0.010053202515027837,0.014830137082354478,-0.0008949409514450446,-0.012718235366953934,2.7688766929273236,0.0,0.0,-0.0435984758007147,0.021820530073791266,0.0047607570692913,0.007152007023657,-0.0022326771572513,0.0043633722469793,0.0016314916280129,-0.0127731934729684,-0.0097738414281636,13.289999961853027,-0.030634578783758526,1.1856151205442607,0.23867400564697958,0.2522293210354057,-0.020025176540251988,-0.047397706304093776,-0.011273517450566,0,0,0,0,0,0,0,0,1,0,1,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.017243515977693247,0
